QID,title,titleSlug,difficulty,acceptanceRate,paidOnly,topicTags,categorySlug
366,Find Leaves of Binary Tree,find-leaves-of-binary-tree,Medium,80.5066870047771,True,"tree,depth-first-search,binary-tree",algorithms
367,Valid Perfect Square,valid-perfect-square,Easy,43.56326151037951,False,"math,binary-search",algorithms
368,Largest Divisible Subset,largest-divisible-subset,Medium,45.19833401024122,False,"array,math,dynamic-programming,sorting",algorithms
369,Plus One Linked List,plus-one-linked-list,Medium,60.999078083964086,True,"linked-list,math",algorithms
370,Range Addition,range-addition,Medium,71.50209344261026,True,"array,prefix-sum",algorithms
371,Sum of Two Integers,sum-of-two-integers,Medium,51.62152949263289,False,"math,bit-manipulation",algorithms
372,Super Pow,super-pow,Medium,35.19437934295465,False,"math,divide-and-conquer",algorithms
373,Find K Pairs with Smallest Sums,find-k-pairs-with-smallest-sums,Medium,39.96541113518222,False,"array,heap-priority-queue",algorithms
374,Guess Number Higher or Lower,guess-number-higher-or-lower,Easy,53.19196196161455,False,"binary-search,interactive",algorithms
375,Guess Number Higher or Lower II,guess-number-higher-or-lower-ii,Medium,48.62715648467628,False,"math,dynamic-programming,game-theory",algorithms
376,Wiggle Subsequence,wiggle-subsequence,Medium,48.408042893279166,False,"array,dynamic-programming,greedy",algorithms
377,Combination Sum IV,combination-sum-iv,Medium,54.07941309555802,False,"array,dynamic-programming",algorithms
378,Kth Smallest Element in a Sorted Matrix,kth-smallest-element-in-a-sorted-matrix,Medium,62.28287322170175,False,"array,binary-search,sorting,heap-priority-queue,matrix",algorithms
379,Design Phone Directory,design-phone-directory,Medium,51.583362405251975,True,"array,hash-table,linked-list,design,queue",algorithms
380,Insert Delete GetRandom O(1),insert-delete-getrandom-o1,Medium,54.36063489665936,False,"array,hash-table,math,design,randomized",algorithms
381,Insert Delete GetRandom O(1) - Duplicates allowed,insert-delete-getrandom-o1-duplicates-allowed,Hard,35.39375556260294,False,"array,hash-table,math,design,randomized",algorithms
382,Linked List Random Node,linked-list-random-node,Medium,63.060395289580605,False,"linked-list,math,reservoir-sampling,randomized",algorithms
383,Ransom Note,ransom-note,Easy,60.869453174392284,False,"hash-table,string,counting",algorithms
384,Shuffle an Array,shuffle-an-array,Medium,58.19539965700747,False,"array,math,randomized",algorithms
385,Mini Parser,mini-parser,Medium,37.85127774315059,False,"string,stack,depth-first-search",algorithms
386,Lexicographical Numbers,lexicographical-numbers,Medium,63.525681537057146,False,"depth-first-search,trie",algorithms
387,First Unique Character in a String,first-unique-character-in-a-string,Easy,62.00477044104357,False,"hash-table,string,queue,counting",algorithms
388,Longest Absolute File Path,longest-absolute-file-path,Medium,47.089086532908354,False,"string,stack,depth-first-search",algorithms
389,Find the Difference,find-the-difference,Easy,59.86563874777695,False,"hash-table,string,bit-manipulation,sorting",algorithms
390,Elimination Game,elimination-game,Medium,45.771647672808605,False,"math,recursion",algorithms
391,Perfect Rectangle,perfect-rectangle,Hard,33.504503942898104,False,"array,line-sweep",algorithms
392,Is Subsequence,is-subsequence,Easy,47.91016028695444,False,"two-pointers,string,dynamic-programming",algorithms
393,UTF-8 Validation,utf-8-validation,Medium,45.05326849548981,False,"array,bit-manipulation",algorithms
394,Decode String,decode-string,Medium,58.96720971495726,False,"string,stack,recursion",algorithms
395,Longest Substring with At Least K Repeating Characters,longest-substring-with-at-least-k-repeating-characters,Medium,44.92984009583832,False,"hash-table,string,divide-and-conquer,sliding-window",algorithms
396,Rotate Function,rotate-function,Medium,42.322299217562396,False,"array,math,dynamic-programming",algorithms
397,Integer Replacement,integer-replacement,Medium,35.64128760540762,False,"dynamic-programming,greedy,bit-manipulation,memoization",algorithms
398,Random Pick Index,random-pick-index,Medium,63.01806494644855,False,"hash-table,math,reservoir-sampling,randomized",algorithms
399,Evaluate Division,evaluate-division,Medium,61.523632630306516,False,"array,depth-first-search,breadth-first-search,union-find,graph,shortest-path",algorithms
400,Nth Digit,nth-digit,Medium,34.66141175951072,False,"math,binary-search",algorithms
401,Binary Watch,binary-watch,Easy,53.822828508228014,False,"backtracking,bit-manipulation",algorithms
402,Remove K Digits,remove-k-digits,Medium,31.017402840710673,False,"string,stack,greedy,monotonic-stack",algorithms
403,Frog Jump,frog-jump,Hard,45.964927889534415,False,"array,dynamic-programming",algorithms
404,Sum of Left Leaves,sum-of-left-leaves,Easy,57.683507824328196,False,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
405,Convert a Number to Hexadecimal,convert-a-number-to-hexadecimal,Easy,48.10858510422783,False,"math,bit-manipulation",algorithms
406,Queue Reconstruction by Height,queue-reconstruction-by-height,Medium,73.34652066756557,False,"array,binary-indexed-tree,segment-tree,sorting",algorithms
407,Trapping Rain Water II,trapping-rain-water-ii,Hard,47.80590693817583,False,"array,breadth-first-search,heap-priority-queue,matrix",algorithms
408,Valid Word Abbreviation,valid-word-abbreviation,Easy,35.51247250683976,True,"two-pointers,string",algorithms
409,Longest Palindrome,longest-palindrome,Easy,53.88005737562208,False,"hash-table,string,greedy",algorithms
410,Split Array Largest Sum,split-array-largest-sum,Hard,55.02886001663665,False,"array,binary-search,dynamic-programming,greedy,prefix-sum",algorithms
411,Minimum Unique Word Abbreviation,minimum-unique-word-abbreviation,Hard,39.71324409620198,True,"string,backtracking,bit-manipulation",algorithms
412,Fizz Buzz,fizz-buzz,Easy,71.77723678042732,False,"math,string,simulation",algorithms
413,Arithmetic Slices,arithmetic-slices,Medium,65.04203239633195,False,"array,dynamic-programming",algorithms
414,Third Maximum Number,third-maximum-number,Easy,34.519995605287406,False,"array,sorting",algorithms
415,Add Strings,add-strings,Easy,51.749237756056324,False,"math,string,simulation",algorithms
416,Partition Equal Subset Sum,partition-equal-subset-sum,Medium,46.22034891993522,False,"array,dynamic-programming",algorithms
417,Pacific Atlantic Water Flow,pacific-atlantic-water-flow,Medium,55.09060730204713,False,"array,depth-first-search,breadth-first-search,matrix",algorithms
418,Sentence Screen Fitting,sentence-screen-fitting,Medium,36.03283579927724,True,"string,dynamic-programming,simulation",algorithms
419,Battleships in a Board,battleships-in-a-board,Medium,75.23670357256599,False,"array,depth-first-search,matrix",algorithms
420,Strong Password Checker,strong-password-checker,Hard,13.58043455732495,False,"string,greedy,heap-priority-queue",algorithms
421,Maximum XOR of Two Numbers in an Array,maximum-xor-of-two-numbers-in-an-array,Medium,53.38543439486977,False,"array,hash-table,bit-manipulation,trie",algorithms
422,Valid Word Square,valid-word-square,Easy,40.816447096354935,True,"array,matrix",algorithms
423,Reconstruct Original Digits from English,reconstruct-original-digits-from-english,Medium,51.10264230946823,False,"hash-table,math,string",algorithms
424,Longest Repeating Character Replacement,longest-repeating-character-replacement,Medium,53.449990137387005,False,"hash-table,string,sliding-window",algorithms
425,Word Squares,word-squares,Hard,53.26230723390648,True,"array,string,backtracking,trie",algorithms
426,Convert Binary Search Tree to Sorted Doubly Linked List,convert-binary-search-tree-to-sorted-doubly-linked-list,Medium,64.77674095410752,True,"linked-list,stack,tree,depth-first-search,binary-search-tree,binary-tree,doubly-linked-list",algorithms
427,Construct Quad Tree,construct-quad-tree,Medium,75.2535242013905,False,"array,divide-and-conquer,tree,matrix",algorithms
428,Serialize and Deserialize N-ary Tree,serialize-and-deserialize-n-ary-tree,Hard,66.71726875242139,True,"string,tree,depth-first-search,breadth-first-search",algorithms
429,N-ary Tree Level Order Traversal,n-ary-tree-level-order-traversal,Medium,70.78309409134522,False,"tree,breadth-first-search",algorithms
430,Flatten a Multilevel Doubly Linked List,flatten-a-multilevel-doubly-linked-list,Medium,59.98242181962519,False,"linked-list,depth-first-search,doubly-linked-list",algorithms
431,Encode N-ary Tree to Binary Tree,encode-n-ary-tree-to-binary-tree,Hard,79.41154478839539,True,"tree,depth-first-search,breadth-first-search,design,binary-tree",algorithms
432,All O`one Data Structure,all-oone-data-structure,Hard,36.623202401396696,False,"hash-table,linked-list,design,doubly-linked-list",algorithms
433,Minimum Genetic Mutation,minimum-genetic-mutation,Medium,53.43840839856957,False,"hash-table,string,breadth-first-search",algorithms
434,Number of Segments in a String,number-of-segments-in-a-string,Easy,36.42896616355716,False,string,algorithms
435,Non-overlapping Intervals,non-overlapping-intervals,Medium,52.912581642284565,False,"array,dynamic-programming,greedy,sorting",algorithms
436,Find Right Interval,find-right-interval,Medium,51.83031164829956,False,"array,binary-search,sorting",algorithms
437,Path Sum III,path-sum-iii,Medium,46.549690113270145,False,"tree,depth-first-search,binary-tree",algorithms
438,Find All Anagrams in a String,find-all-anagrams-in-a-string,Medium,50.75497579327644,False,"hash-table,string,sliding-window",algorithms
439,Ternary Expression Parser,ternary-expression-parser,Medium,60.69625399466747,True,"string,stack,recursion",algorithms
440,K-th Smallest in Lexicographical Order,k-th-smallest-in-lexicographical-order,Hard,31.95755892615538,False,trie,algorithms
441,Arranging Coins,arranging-coins,Easy,46.482873371966264,False,"math,binary-search",algorithms
442,Find All Duplicates in an Array,find-all-duplicates-in-an-array,Medium,73.63383978844034,False,"array,hash-table",algorithms
443,String Compression,string-compression,Medium,54.01945036533055,False,"two-pointers,string",algorithms
444,Sequence Reconstruction,sequence-reconstruction,Medium,27.974576967307375,True,"array,graph,topological-sort",algorithms
445,Add Two Numbers II,add-two-numbers-ii,Medium,61.117791789621926,False,"linked-list,math,stack",algorithms
446,Arithmetic Slices II - Subsequence,arithmetic-slices-ii-subsequence,Hard,54.55879648223287,False,"array,dynamic-programming",algorithms
447,Number of Boomerangs,number-of-boomerangs,Medium,55.328006822721456,False,"array,hash-table,math",algorithms
448,Find All Numbers Disappeared in an Array,find-all-numbers-disappeared-in-an-array,Easy,60.76079477095758,False,"array,hash-table",algorithms
449,Serialize and Deserialize BST,serialize-and-deserialize-bst,Medium,57.552865583162585,False,"string,tree,depth-first-search,breadth-first-search,design,binary-search-tree,binary-tree",algorithms
450,Delete Node in a BST,delete-node-in-a-bst,Medium,51.067597375767605,False,"tree,binary-search-tree,binary-tree",algorithms
451,Sort Characters By Frequency,sort-characters-by-frequency,Medium,72.4320208498352,False,"hash-table,string,sorting,heap-priority-queue,bucket-sort,counting",algorithms
452,Minimum Number of Arrows to Burst Balloons,minimum-number-of-arrows-to-burst-balloons,Medium,56.197749124774724,False,"array,greedy,sorting",algorithms
453,Minimum Moves to Equal Array Elements,minimum-moves-to-equal-array-elements,Medium,56.612672829690325,False,"array,math",algorithms
454,4Sum II,4sum-ii,Medium,57.199695767290685,False,"array,hash-table",algorithms
455,Assign Cookies,assign-cookies,Easy,52.67013830589686,False,"array,two-pointers,greedy,sorting",algorithms
456,132 Pattern,132-pattern,Medium,33.714198905129116,False,"array,binary-search,stack,monotonic-stack,ordered-set",algorithms
457,Circular Array Loop,circular-array-loop,Medium,33.72128703243512,False,"array,hash-table,two-pointers",algorithms
458,Poor Pigs,poor-pigs,Hard,59.93300787513808,False,"math,dynamic-programming,combinatorics",algorithms
459,Repeated Substring Pattern,repeated-substring-pattern,Easy,46.068878930244765,False,"string,string-matching",algorithms
460,LFU Cache,lfu-cache,Hard,43.974387000400775,False,"hash-table,linked-list,design,doubly-linked-list",algorithms
461,Hamming Distance,hamming-distance,Easy,75.32488404890638,False,bit-manipulation,algorithms
462,Minimum Moves to Equal Array Elements II,minimum-moves-to-equal-array-elements-ii,Medium,60.071268007716746,False,"array,math,sorting",algorithms
463,Island Perimeter,island-perimeter,Easy,70.25958237986269,False,"array,depth-first-search,breadth-first-search,matrix",algorithms
464,Can I Win,can-i-win,Medium,29.658540005928458,False,"math,dynamic-programming,bit-manipulation,memoization,game-theory,bitmask",algorithms
465,Optimal Account Balancing,optimal-account-balancing,Hard,49.47127066151056,True,"array,dynamic-programming,backtracking,bit-manipulation,bitmask",algorithms
466,Count The Repetitions,count-the-repetitions,Hard,30.034507018660587,False,"string,dynamic-programming",algorithms
467,Unique Substrings in Wraparound String,unique-substrings-in-wraparound-string,Medium,39.420886908704844,False,"string,dynamic-programming",algorithms
468,Validate IP Address,validate-ip-address,Medium,26.867413551280496,False,string,algorithms
469,Convex Polygon,convex-polygon,Medium,39.3762038820566,True,"math,geometry",algorithms
470,Implement Rand10() Using Rand7(),implement-rand10-using-rand7,Medium,45.94776660793865,False,"math,rejection-sampling,randomized,probability-and-statistics",algorithms
471,Encode String with Shortest Length,encode-string-with-shortest-length,Hard,50.46049921739847,True,"string,dynamic-programming",algorithms
472,Concatenated Words,concatenated-words,Hard,49.547512852814,False,"array,string,dynamic-programming,depth-first-search,trie",algorithms
473,Matchsticks to Square,matchsticks-to-square,Medium,40.20314399116414,False,"array,dynamic-programming,backtracking,bit-manipulation,bitmask",algorithms
474,Ones and Zeroes,ones-and-zeroes,Medium,47.40385913482864,False,"array,string,dynamic-programming",algorithms
475,Heaters,heaters,Medium,37.561036850069044,False,"array,two-pointers,binary-search,sorting",algorithms
476,Number Complement,number-complement,Easy,67.57776487506217,False,bit-manipulation,algorithms
477,Total Hamming Distance,total-hamming-distance,Medium,52.44701672531731,False,"array,math,bit-manipulation",algorithms
478,Generate Random Point in a Circle,generate-random-point-in-a-circle,Medium,39.66040204591412,False,"math,geometry,rejection-sampling,randomized",algorithms
479,Largest Palindrome Product,largest-palindrome-product,Hard,32.98137333591652,False,math,algorithms
480,Sliding Window Median,sliding-window-median,Hard,39.30294758320236,False,"array,hash-table,sliding-window,heap-priority-queue",algorithms
481,Magical String,magical-string,Medium,51.07093986316169,False,"two-pointers,string",algorithms
482,License Key Formatting,license-key-formatting,Easy,43.63033967269991,False,string,algorithms
483,Smallest Good Base,smallest-good-base,Hard,40.20296495446542,False,"math,binary-search",algorithms
484,Find Permutation,find-permutation,Medium,66.91696650501468,True,"array,string,stack,greedy",algorithms
485,Max Consecutive Ones,max-consecutive-ones,Easy,58.61365268276742,False,array,algorithms
486,Predict the Winner,predict-the-winner,Medium,55.45564001216176,False,"array,math,dynamic-programming,recursion,game-theory",algorithms
487,Max Consecutive Ones II,max-consecutive-ones-ii,Medium,50.27974024120459,True,"array,dynamic-programming,sliding-window",algorithms
488,Zuma Game,zuma-game,Hard,33.02243617295624,False,"string,dynamic-programming,stack,breadth-first-search,memoization",algorithms
489,Robot Room Cleaner,robot-room-cleaner,Hard,76.64447198021281,True,"backtracking,interactive",algorithms
490,The Maze,the-maze,Medium,57.60135955328963,True,"array,depth-first-search,breadth-first-search,matrix",algorithms
491,Non-decreasing Subsequences,non-decreasing-subsequences,Medium,60.572562881188965,False,"array,hash-table,backtracking,bit-manipulation",algorithms
492,Construct the Rectangle,construct-the-rectangle,Easy,57.07352522665366,False,math,algorithms
493,Reverse Pairs,reverse-pairs,Hard,30.55701904097594,False,"array,binary-search,divide-and-conquer,binary-indexed-tree,segment-tree,merge-sort,ordered-set",algorithms
494,Target Sum,target-sum,Medium,46.566654862698385,False,"array,dynamic-programming,backtracking",algorithms
495,Teemo Attacking,teemo-attacking,Easy,56.529278429878346,False,"array,simulation",algorithms
496,Next Greater Element I,next-greater-element-i,Easy,72.0254689750826,False,"array,hash-table,stack,monotonic-stack",algorithms
497,Random Point in Non-overlapping Rectangles,random-point-in-non-overlapping-rectangles,Medium,39.878584678259315,False,"array,math,binary-search,reservoir-sampling,prefix-sum,ordered-set,randomized",algorithms
498,Diagonal Traverse,diagonal-traverse,Medium,59.76770972914102,False,"array,matrix,simulation",algorithms
499,The Maze III,the-maze-iii,Hard,48.521755743420734,True,"array,string,depth-first-search,breadth-first-search,graph,heap-priority-queue,matrix,shortest-path",algorithms
500,Keyboard Row,keyboard-row,Easy,70.4917291435844,False,"array,hash-table,string",algorithms
501,Find Mode in Binary Search Tree,find-mode-in-binary-search-tree,Easy,55.869950359708156,False,"tree,depth-first-search,binary-search-tree,binary-tree",algorithms
502,IPO,ipo,Hard,49.51685816139686,False,"array,greedy,sorting,heap-priority-queue",algorithms
503,Next Greater Element II,next-greater-element-ii,Medium,63.70047662108963,False,"array,stack,monotonic-stack",algorithms
504,Base 7,base-7,Easy,49.722572360903314,False,math,algorithms
505,The Maze II,the-maze-ii,Medium,53.30909863085728,True,"array,depth-first-search,breadth-first-search,graph,heap-priority-queue,matrix,shortest-path",algorithms
506,Relative Ranks,relative-ranks,Easy,63.401105287843876,False,"array,sorting,heap-priority-queue",algorithms
507,Perfect Number,perfect-number,Easy,39.78820313761339,False,math,algorithms
508,Most Frequent Subtree Sum,most-frequent-subtree-sum,Medium,66.08632398053189,False,"hash-table,tree,depth-first-search,binary-tree",algorithms
509,Fibonacci Number,fibonacci-number,Easy,70.79162990041598,False,"math,dynamic-programming,recursion,memoization",algorithms
510,Inorder Successor in BST II,inorder-successor-in-bst-ii,Medium,60.90481763950767,True,"tree,binary-search-tree,binary-tree",algorithms
511,Game Play Analysis I,game-play-analysis-i,Easy,74.45895193944018,False,database,database
512,Game Play Analysis II,game-play-analysis-ii,Easy,52.61178015097578,True,database,database
513,Find Bottom Left Tree Value,find-bottom-left-tree-value,Medium,71.00658866272185,False,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
514,Freedom Trail,freedom-trail,Hard,47.5421600287047,False,"string,dynamic-programming,depth-first-search,breadth-first-search",algorithms
515,Find Largest Value in Each Tree Row,find-largest-value-in-each-tree-row,Medium,65.65932812806777,False,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
516,Longest Palindromic Subsequence,longest-palindromic-subsequence,Medium,62.43804094311004,False,"string,dynamic-programming",algorithms
517,Super Washing Machines,super-washing-machines,Hard,41.02420616130745,False,"array,greedy",algorithms
518,Coin Change II,coin-change-ii,Medium,63.62235059082922,False,"array,dynamic-programming",algorithms
519,Random Flip Matrix,random-flip-matrix,Medium,41.694983818770226,False,"hash-table,math,reservoir-sampling,randomized",algorithms
520,Detect Capital,detect-capital,Easy,56.541472793745186,False,string,algorithms
521,Longest Uncommon Subsequence I,longest-uncommon-subsequence-i,Easy,60.61170974389497,False,string,algorithms
522,Longest Uncommon Subsequence II,longest-uncommon-subsequence-ii,Medium,41.15612205862004,False,"array,hash-table,two-pointers,string,sorting",algorithms
523,Continuous Subarray Sum,continuous-subarray-sum,Medium,28.791833220108476,False,"array,hash-table,math,prefix-sum",algorithms
524,Longest Word in Dictionary through Deleting,longest-word-in-dictionary-through-deleting,Medium,51.1035579300541,False,"array,two-pointers,string,sorting",algorithms
525,Contiguous Array,contiguous-array,Medium,46.86633404555167,False,"array,hash-table,prefix-sum",algorithms
526,Beautiful Arrangement,beautiful-arrangement,Medium,64.25371973860375,False,"array,dynamic-programming,backtracking,bit-manipulation,bitmask",algorithms
527,Word Abbreviation,word-abbreviation,Hard,60.95808383233533,True,"array,string,greedy,trie,sorting",algorithms
528,Random Pick with Weight,random-pick-with-weight,Medium,46.5756857071578,False,"array,math,binary-search,prefix-sum,randomized",algorithms
529,Minesweeper,minesweeper,Medium,66.38421917808219,False,"array,depth-first-search,breadth-first-search,matrix",algorithms
530,Minimum Absolute Difference in BST,minimum-absolute-difference-in-bst,Easy,58.40206279226883,False,"tree,depth-first-search,breadth-first-search,binary-search-tree,binary-tree",algorithms
531,Lonely Pixel I,lonely-pixel-i,Medium,62.25656285907899,True,"array,hash-table,matrix",algorithms
532,K-diff Pairs in an Array,k-diff-pairs-in-an-array,Medium,42.56446471659796,False,"array,hash-table,two-pointers,binary-search,sorting",algorithms
533,Lonely Pixel II,lonely-pixel-ii,Medium,48.53223189260953,True,"array,hash-table,matrix",algorithms
534,Game Play Analysis III,game-play-analysis-iii,Medium,80.80035277257194,True,database,database
535,Encode and Decode TinyURL,encode-and-decode-tinyurl,Medium,86.29811554224733,False,"hash-table,string,design,hash-function",algorithms
536,Construct Binary Tree from String,construct-binary-tree-from-string,Medium,56.702271892145305,True,"string,tree,depth-first-search,binary-tree",algorithms
537,Complex Number Multiplication,complex-number-multiplication,Medium,71.67941678727591,False,"math,string,simulation",algorithms
538,Convert BST to Greater Tree,convert-bst-to-greater-tree,Medium,68.83958711017621,False,"tree,depth-first-search,binary-search-tree,binary-tree",algorithms
539,Minimum Time Difference,minimum-time-difference,Medium,56.7732381561134,False,"array,math,string,sorting",algorithms
540,Single Element in a Sorted Array,single-element-in-a-sorted-array,Medium,59.00034476949417,False,"array,binary-search",algorithms
541,Reverse String II,reverse-string-ii,Easy,50.58717800264425,False,"two-pointers,string",algorithms
542,01 Matrix,01-matrix,Medium,48.17961976609054,False,"array,dynamic-programming,breadth-first-search,matrix",algorithms
543,Diameter of Binary Tree,diameter-of-binary-tree,Easy,59.914644285406894,False,"tree,depth-first-search,binary-tree",algorithms
544,Output Contest Matches,output-contest-matches,Medium,77.08440925001435,True,"string,recursion,simulation",algorithms
545,Boundary of Binary Tree,boundary-of-binary-tree,Medium,45.179278679331254,True,"tree,depth-first-search,binary-tree",algorithms
546,Remove Boxes,remove-boxes,Hard,47.68082307519545,False,"array,dynamic-programming,memoization",algorithms
547,Number of Provinces,number-of-provinces,Medium,65.92287880275867,False,"depth-first-search,breadth-first-search,union-find,graph",algorithms
548,Split Array with Equal Sum,split-array-with-equal-sum,Hard,50.096838027872515,True,"array,prefix-sum",algorithms
549,Binary Tree Longest Consecutive Sequence II,binary-tree-longest-consecutive-sequence-ii,Medium,49.43477046279914,True,"tree,depth-first-search,binary-tree",algorithms
550,Game Play Analysis IV,game-play-analysis-iv,Medium,36.00357545115164,False,database,database
551,Student Attendance Record I,student-attendance-record-i,Easy,48.661121456259025,False,string,algorithms
552,Student Attendance Record II,student-attendance-record-ii,Hard,42.56623003299252,False,dynamic-programming,algorithms
553,Optimal Division,optimal-division,Medium,60.54165503984126,False,"array,math,dynamic-programming",algorithms
554,Brick Wall,brick-wall,Medium,54.56904112258819,False,"array,hash-table",algorithms
555,Split Concatenated Strings,split-concatenated-strings,Medium,43.56975837879969,True,"array,string,greedy",algorithms
556,Next Greater Element III,next-greater-element-iii,Medium,33.9362374980597,False,"math,two-pointers,string",algorithms
557,Reverse Words in a String III,reverse-words-in-a-string-iii,Easy,82.97363827259701,False,"two-pointers,string",algorithms
558,Logical OR of Two Binary Grids Represented as Quad-Trees,logical-or-of-two-binary-grids-represented-as-quad-trees,Medium,49.33494977485279,False,"divide-and-conquer,tree",algorithms
559,Maximum Depth of N-ary Tree,maximum-depth-of-n-ary-tree,Easy,72.03472436942201,False,"tree,depth-first-search,breadth-first-search",algorithms
560,Subarray Sum Equals K,subarray-sum-equals-k,Medium,43.43041193044538,False,"array,hash-table,prefix-sum",algorithms
561,Array Partition,array-partition,Easy,78.45766185900449,False,"array,greedy,sorting,counting-sort",algorithms
562,Longest Line of Consecutive One in Matrix,longest-line-of-consecutive-one-in-matrix,Medium,50.35047507362642,True,"array,dynamic-programming,matrix",algorithms
563,Binary Tree Tilt,binary-tree-tilt,Easy,61.510902501336815,False,"tree,depth-first-search,binary-tree",algorithms
564,Find the Closest Palindrome,find-the-closest-palindrome,Hard,22.208044411005147,False,"math,string",algorithms
565,Array Nesting,array-nesting,Medium,56.34946054923503,False,"array,depth-first-search",algorithms
566,Reshape the Matrix,reshape-the-matrix,Easy,63.05802017650195,False,"array,matrix,simulation",algorithms
567,Permutation in String,permutation-in-string,Medium,44.26826402930291,False,"hash-table,two-pointers,string,sliding-window",algorithms
568,Maximum Vacation Days,maximum-vacation-days,Hard,45.478534952476366,True,"array,dynamic-programming,matrix",algorithms
569,Median Employee Salary,median-employee-salary,Hard,65.97317831829076,True,database,database
570,Managers with at Least 5 Direct Reports,managers-with-at-least-5-direct-reports,Medium,51.391360589549606,False,database,database
571,Find Median Given Frequency of Numbers,find-median-given-frequency-of-numbers,Hard,42.503984796468856,True,database,database
572,Subtree of Another Tree,subtree-of-another-tree,Easy,47.61478014379961,False,"tree,depth-first-search,string-matching,binary-tree,hash-function",algorithms
573,Squirrel Simulation,squirrel-simulation,Medium,57.045108316765216,True,"array,math",algorithms
574,Winning Candidate,winning-candidate,Medium,60.450674752719834,True,database,database
575,Distribute Candies,distribute-candies,Easy,67.41487615545051,False,"array,hash-table",algorithms
576,Out of Boundary Paths,out-of-boundary-paths,Medium,48.06771828063474,False,dynamic-programming,algorithms
577,Employee Bonus,employee-bonus,Easy,74.53820492032058,False,database,database
578,Get Highest Answer Rate Question,get-highest-answer-rate-question,Medium,40.43167404571018,True,database,database
579,Find Cumulative Salary of an Employee,find-cumulative-salary-of-an-employee,Hard,46.50630643049142,True,database,database
580,Count Student Number in Departments,count-student-number-in-departments,Medium,58.8558895440817,True,database,database
581,Shortest Unsorted Continuous Subarray,shortest-unsorted-continuous-subarray,Medium,36.74893352840615,False,"array,two-pointers,stack,greedy,sorting,monotonic-stack",algorithms
582,Kill Process,kill-process,Medium,69.2103648933172,True,"array,hash-table,tree,depth-first-search,breadth-first-search",algorithms
583,Delete Operation for Two Strings,delete-operation-for-two-strings,Medium,61.329595187392435,False,"string,dynamic-programming",algorithms
584,Find Customer Referee,find-customer-referee,Easy,69.43880947332607,False,database,database
585,Investments in 2016,investments-in-2016,Medium,47.3592889267371,False,database,database
586,Customer Placing the Largest Number of Orders,customer-placing-the-largest-number-of-orders,Easy,64.8420665583406,False,database,database
587,Erect the Fence,erect-the-fence,Hard,51.89821296220044,False,"array,math,geometry",algorithms
588,Design In-Memory File System,design-in-memory-file-system,Hard,48.19965502371712,True,"hash-table,string,design,trie",algorithms
589,N-ary Tree Preorder Traversal,n-ary-tree-preorder-traversal,Easy,75.40707699429599,False,"stack,tree,depth-first-search",algorithms
590,N-ary Tree Postorder Traversal,n-ary-tree-postorder-traversal,Easy,77.78221466564756,False,"stack,tree,depth-first-search",algorithms
591,Tag Validator,tag-validator,Hard,38.11043394104261,False,"string,stack",algorithms
592,Fraction Addition and Subtraction,fraction-addition-and-subtraction,Medium,53.04647576426477,False,"math,string,simulation",algorithms
593,Valid Square,valid-square,Medium,43.957560166733856,False,"math,geometry",algorithms
594,Longest Harmonious Subsequence,longest-harmonious-subsequence,Easy,54.408477938776024,False,"array,hash-table,sliding-window,sorting,counting",algorithms
595,Big Countries,big-countries,Easy,68.27577703502031,False,database,database
596,Classes More Than 5 Students,classes-more-than-5-students,Easy,53.57836185549587,False,database,database
597,Friend Requests I: Overall Acceptance Rate,friend-requests-i-overall-acceptance-rate,Easy,42.026874164467145,True,database,database
598,Range Addition II,range-addition-ii,Easy,55.92719590109759,False,"array,math",algorithms
599,Minimum Index Sum of Two Lists,minimum-index-sum-of-two-lists,Easy,55.05277031632121,False,"array,hash-table,string",algorithms
600,Non-negative Integers without Consecutive Ones,non-negative-integers-without-consecutive-ones,Hard,39.70758660651463,False,dynamic-programming,algorithms
601,Human Traffic of Stadium,human-traffic-of-stadium,Hard,48.44808340194261,False,database,database
602,Friend Requests II: Who Has the Most Friends,friend-requests-ii-who-has-the-most-friends,Medium,57.30525832520333,False,database,database
603,Consecutive Available Seats,consecutive-available-seats,Easy,66.32871750666276,True,database,database
604,Design Compressed String Iterator,design-compressed-string-iterator,Easy,39.732547042846306,True,"array,string,design,iterator",algorithms
605,Can Place Flowers,can-place-flowers,Easy,29.375667571532798,False,"array,greedy",algorithms
606,Construct String from Binary Tree,construct-string-from-binary-tree,Medium,69.04512832988688,False,"string,tree,depth-first-search,binary-tree",algorithms
607,Sales Person,sales-person,Easy,65.73660936267262,False,database,database
608,Tree Node,tree-node,Medium,71.91449121701005,False,database,database
609,Find Duplicate File in System,find-duplicate-file-in-system,Medium,67.62344050823538,False,"array,hash-table,string",algorithms
610,Triangle Judgement,triangle-judgement,Easy,71.05783862357981,False,database,database
611,Valid Triangle Number,valid-triangle-number,Medium,51.02068278766838,False,"array,two-pointers,binary-search,greedy,sorting",algorithms
612,Shortest Distance in a Plane,shortest-distance-in-a-plane,Medium,61.60179178251467,True,database,database
613,Shortest Distance in a Line,shortest-distance-in-a-line,Easy,80.34845701477707,True,database,database
614,Second Degree Follower,second-degree-follower,Medium,38.30351767757471,True,database,database
